year,unitid,inst_name,state_abbr,years_after_entry,earnings_mean,earnings_sd,earnings_greater_than_25k_pct,earnings_med,earnings_pct10,earnings_pct25,earnings_pct75,earnings_pct90,earnings_lowinc_mean,earnings_midinc_mean,earnings_highinc_mean,earnings_dep_lowinc_mean,earnings_dep_mean,earnings_ind_mean,earnings_female_mean,earnings_male_mean
"2014","456287","College of Hair Design-East Campus","NE","10","24700","16400","","22600","","11800","33600","","Suppressed data","22900","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","456287","College of Hair Design-East Campus","NE","8","21400","13200","","18800","","10900","30100","","","","","","","","",""
"2014","456287","College of Hair Design-East Campus","NE","6","19300","12300","","18600","","9700","26400","","18100","17500","22500","","19800","18000","Suppressed data","Suppressed data"
"2014","181604","College of Saint Mary","NE","10","43000","24200","","41200","","27900","55600","","37600","46100","48200","","46900","41100","Suppressed data","Suppressed data"
"2014","181604","College of Saint Mary","NE","8","41500","21500","","40200","","27700","54800","","","","","","","","",""
"2014","181604","College of Saint Mary","NE","6","41400","22800","","38200","","26000","55800","","34700","43600","49100","","46200","38100","Suppressed data","Suppressed data"
"2014","180984","Concordia University-Seward","NE","10","44100","29900","","40100","","27100","56000","","41700","43500","45500","","Suppressed data","Suppressed data","35600","53300"
"2014","180984","Concordia University-Seward","NE","8","41300","25800","","38400","","24800","53600","","","","","","","","",""
"2014","180984","Concordia University-Seward","NE","6","36700","20500","","35100","","23700","47200","","33300","35100","38900","","Suppressed data","Suppressed data","33500","39600"
"2014","181002","Creighton University","NE","10","70100","51700","","59700","","41100","88300","","76400","72500","66300","","66300","83400","66500","76400"
"2014","181002","Creighton University","NE","8","57600","36800","","51400","","35100","69500","","","","","","","","",""
"2014","181002","Creighton University","NE","6","50900","29000","","47500","","31200","65000","","52900","47600","51800","","49600","56300","50700","51300"
"2014","181020","Doane College-Crete","NE","10","48200","33200","","44300","","29900","59100","","44100","46500","53700","","49000","46300","43000","56100"
"2014","181020","Doane College-Crete","NE","8","43500","30300","","41500","","27400","52900","","","","","","","","",""
"2014","181020","Doane College-Crete","NE","6","38300","21400","","36100","","26600","46600","","34300","40000","39600","","37200","40200","35000","41900"
"2014","448284","Doane College-Lincoln Grand Island and Master","NE","10","48200","33200","","44300","","29900","59100","","44100","46500","53700","","49000","46300","43000","56100"
"2014","448284","Doane College-Lincoln Grand Island and Master","NE","8","43500","30300","","41500","","27400","52900","","","","","","","","",""
"2014","448284","Doane College-Lincoln Grand Island and Master","NE","6","38300","21400","","36100","","26600","46600","","34300","40000","39600","","37200","40200","35000","41900"
"2014","181093","Grace University","NE","10","34800","24800","","31400","","18000","43900","","Suppressed data","31200","Suppressed data","","34700","34900","26200","46400"
"2014","181093","Grace University","NE","8","36100","34100","","32300","","16900","47400","","","","","","","","",""
"2014","181093","Grace University","NE","6","29200","21300","","27000","","14400","38600","","26600","27800","32900","","25100","38700","22300","38100"
"2014","181127","Hastings College","NE","10","47500","28200","","44400","","30000","57300","","43300","45800","50000","","Suppressed data","Suppressed data","42000","52300"
"2014","181127","Hastings College","NE","8","41800","23500","","38700","","27500","52400","","","","","","","","",""
"2014","181127","Hastings College","NE","6","37100","20100","","36300","","23500","45800","","33200","36800","38600","","Suppressed data","Suppressed data","33400","39700"
"2014","407319","ITT Technical Institute-Omaha","NE","10","44000","32700","","39400","","22500","58100","","38400","48100","50600","","42200","45100","34100","46600"
"2014","407319","ITT Technical Institute-Omaha","NE","8","37900","27000","","33500","","18400","51000","","","","","","","","",""
"2014","407319","ITT Technical Institute-Omaha","NE","6","34800","25200","","31400","","16800","48000","","28700","40900","44700","","32600","35600","27700","38300"
"2014","181190","Josephs College of Beauty-Lincoln","NE","10","19200","12500","","17800","","10000","26200","","18800","Suppressed data","Suppressed data","","20600","18300","19400","17700"
"2014","181190","Josephs College of Beauty-Lincoln","NE","8","17900","13100","","16100","","7600","24600","","","","","","","","",""
"2014","181190","Josephs College of Beauty-Lincoln","NE","6","17500","12900","","15300","","8500","23800","","16600","Suppressed data","Suppressed data","","18900","16600","Suppressed data","Suppressed data"
"2014","181242","Kaplan University-Lincoln Campus","NE","10","40100","33500","","33900","","17800","53600","","29700","44400","58700","","35600","40600","35400","53100"
"2014","181242","Kaplan University-Lincoln Campus","NE","8","34600","29800","","28800","","14700","46200","","","","","","","","",""
"2014","181242","Kaplan University-Lincoln Campus","NE","6","29100","24500","","24600","","12400","39100","","22500","35500","50700","","26200","29400","26300","37200"
"2014","181400","Kaplan University-Omaha Campus","NE","10","40100","33500","","33900","","17800","53600","","29700","44400","58700","","35600","40600","35400","53100"
"2014","181400","Kaplan University-Omaha Campus","NE","8","34600","29800","","28800","","14700","46200","","","","","","","","",""
"2014","181400","Kaplan University-Omaha Campus","NE","6","29100","24500","","24600","","12400","39100","","22500","35500","50700","","26200","29400","26300","37200"
"2014","180771","La'James International College","NE","10","22700","17900","","19800","","10900","30400","","Suppressed data","26600","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","180771","La'James International College","NE","8","18700","11400","","18100","","9500","26400","","","","","","","","",""
"2014","180771","La'James International College","NE","6","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","434016","Little Priest Tribal College","NE","10","22500","15300","","22200","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","434016","Little Priest Tribal College","NE","8","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","434016","Little Priest Tribal College","NE","6","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","181303","Metropolitan Community College Area","NE","10","33800","24800","","30800","","16100","45800","","30400","38400","48200","","35000","33300","30700","39500"
"2014","181303","Metropolitan Community College Area","NE","8","32500","22400","","29400","","16800","44000","","","","","","","","",""
"2014","181303","Metropolitan Community College Area","NE","6","29600","20600","","27500","","15500","39200","","25900","34300","36600","","29100","29900","26900","34000"
"2014","181312","Mid-Plains Community College","NE","10","35200","25800","","31100","","17200","46900","","29700","37500","47600","","39000","29900","28900","43800"
"2014","181312","Mid-Plains Community College","NE","8","31400","21900","","27500","","15900","41100","","","","","","","","",""
"2014","181312","Mid-Plains Community College","NE","6","29200","19500","","26100","","15000","38900","","24600","31900","35400","","30700","27000","25700","34400"
"2014","181330","Midland University","NE","10","44400","29700","","39900","","27700","55200","","36800","46800","46100","","Suppressed data","Suppressed data","40100","50600"
"2014","181330","Midland University","NE","8","41300","24600","","38000","","25100","51900","","","","","","","","",""
"2014","181330","Midland University","NE","6","39400","30000","","36700","","24400","50300","","41000","36800","40900","","38800","41400","36600","42100"
"2014","434432","Myotherapy Institute","NE","10","26100","12500","","26200","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","434432","Myotherapy Institute","NE","8","27200","14800","","25500","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","434432","Myotherapy Institute","NE","6","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","477996","National  American University-Bellevue","NE","10","39500","28900","","34500","","19100","52400","","29400","42500","56600","","34700","40500","34900","50000"
"2014","477996","National  American University-Bellevue","NE","8","34900","27800","","30900","","16800","45900","","","","","","","","",""
"2014","477996","National  American University-Bellevue","NE","6","31200","22100","","28200","","15100","42500","","24400","36100","46000","","27700","31700","29300","37900"
"2014","181376","Nebraska Christian College","NE","10","32500","19400","","29200","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","181376","Nebraska Christian College","NE","8","32000","16700","","29700","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","181376","Nebraska Christian College","NE","6","28400","19500","","24800","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","181765","Nebraska College of Technical Agriculture","NE","10","52700","39900","","46400","","31600","65600","","49400","50300","55600","","53000","50000","46100","59000"
"2014","181765","Nebraska College of Technical Agriculture","NE","8","45500","29400","","41300","","29000","57500","","","","","","","","",""
"2014","181765","Nebraska College of Technical Agriculture","NE","6","39900","33400","","37200","","25300","49700","","36800","39500","41300","","39900","40000","35800","43700"
"2014","181419","Nebraska Indian Community College","NE","10","21200","18400","","17800","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","181419","Nebraska Indian Community College","NE","8","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","181419","Nebraska Indian Community College","NE","6","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","181297","Nebraska Methodist College of Nursing & Allied Health","NE","10","50600","28900","","48700","","31400","64300","","50600","52600","48700","","53700","47600","Suppressed data","Suppressed data"
"2014","181297","Nebraska Methodist College of Nursing & Allied Health","NE","8","50800","25000","","49900","","34900","62800","","","","","","","","",""
"2014","181297","Nebraska Methodist College of Nursing & Allied Health","NE","6","47600","25300","","47100","","32400","59000","","44500","51600","47000","","45800","49500","Suppressed data","Suppressed data"
"2014","181446","Nebraska Wesleyan University","NE","10","52500","33500","","46000","","34200","65400","","48700","49400","56000","","52100","54600","47900","59100"
"2014","181446","Nebraska Wesleyan University","NE","8","46000","28600","","41700","","28800","57400","","","","","","","","",""
"2014","181446","Nebraska Wesleyan University","NE","6","40200","23000","","37300","","26800","50700","","33300","43200","40400","","37800","51100","39300","41300"
"2014","181491","Northeast Community College","NE","10","38400","26500","","33900","","21200","51200","","31300","41400","45400","","40400","33300","29800","46700"
"2014","181491","Northeast Community College","NE","8","34000","22000","","31400","","19800","44700","","","","","","","","",""
"2014","181491","Northeast Community College","NE","6","33100","21100","","30200","","18900","44000","","28400","33100","43500","","35200","28000","25200","40800"
"2014","407328","Omaha School of Massage and Healthcare of Herzing University","NE","10","41600","27900","","37800","","22900","54700","","35000","42500","52600","","44100","40500","34200","48500"
"2014","407328","Omaha School of Massage and Healthcare of Herzing University","NE","8","35100","24200","","31600","","18300","46700","","","","","","","","",""
"2014","407328","Omaha School of Massage and Healthcare of Herzing University","NE","6","30100","20500","","27900","","15300","41000","","24500","34900","40100","","33200","29400","27400","38900"
"2014","181534","Peru State College","NE","10","39600","23000","","37500","","24900","51200","","32900","41800","43700","","40200","38600","35000","44700"
"2014","181534","Peru State College","NE","8","37100","24600","","34400","","22100","47100","","","","","","","","",""
"2014","181534","Peru State College","NE","6","33800","20700","","31800","","20000","42900","","29400","35200","36800","","31800","36700","30600","37300"
"2014","181640","Southeast Community College Area","NE","10","40200","26000","","37000","","23500","52300","","35200","41900","45800","","42700","35800","32500","48000"
"2014","181640","Southeast Community College Area","NE","8","36800","23400","","34800","","21900","47500","","","","","","","","",""
"2014","181640","Southeast Community College Area","NE","6","33100","19700","","31000","","19600","43200","","28500","35300","37400","","34400","30600","27700","37800"
"2014","430485","The Creative Center","NE","10","28600","17000","","27500","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","430485","The Creative Center","NE","8","32200","20100","","30000","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","430485","The Creative Center","NE","6","31000","18600","","27500","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","181738","Union College","NE","10","47700","38100","","40800","","22800","60500","","52400","42400","48000","","44800","60700","41300","57600"
"2014","181738","Union College","NE","8","43800","25600","","39200","","25600","55300","","","","","","","","",""
"2014","181738","Union College","NE","6","36200","21400","","34000","","22400","47100","","33900","33800","39900","","Suppressed data","Suppressed data","35400","37300"
"2014","446598","Universal College of Healing Arts","NE","10","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","446598","Universal College of Healing Arts","NE","8","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","446598","Universal College of Healing Arts","NE","6","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","181215","University of Nebraska at Kearney","NE","10","45800","36600","","41300","","28400","56700","","43500","46400","46600","","46400","42200","39100","54000"
"2014","181215","University of Nebraska at Kearney","NE","8","40600","24300","","37800","","26400","50100","","","","","","","","",""
"2014","181215","University of Nebraska at Kearney","NE","6","36300","19900","","34200","","24000","45700","","33300","35800","38900","","35800","39100","32500","40500"
"2014","181394","University of Nebraska at Omaha","NE","10","49300","34300","","44200","","30300","62900","","45000","50500","51100","","49600","48600","42200","57300"
"2014","181394","University of Nebraska at Omaha","NE","8","44000","28400","","40400","","28400","56000","","","","","","","","",""
"2014","181394","University of Nebraska at Omaha","NE","6","38600","24000","","35500","","24200","48700","","36900","37700","40500","","37700","41400","34500","42700"
"2014","181428","University of Nebraska Medical Center","NE","10","108500","110200","","71000","","50700","122900","","159600","87200","74300","","69500","145200","81800","198600"
"2014","181428","University of Nebraska Medical Center","NE","8","86600","71800","","64800","","48700","102900","","","","","","","","",""
"2014","181428","University of Nebraska Medical Center","NE","6","69600","39600","","59600","","48100","82200","","77400","66200","66000","","64200","76400","63200","101800"
"2014","181464","University of Nebraska-Lincoln","NE","10","52700","39900","","46400","","31600","65600","","49400","50300","55600","","53000","50000","46100","59000"
"2014","181464","University of Nebraska-Lincoln","NE","8","45500","29400","","41300","","29000","57500","","","","","","","","",""
"2014","181464","University of Nebraska-Lincoln","NE","6","39900","33400","","37200","","25300","49700","","36800","39500","41300","","39900","40000","35800","43700"
"2014","181756","Vatterott College-Spring Valley","NE","10","27500","19400","","27000","","14300","36600","","25600","Suppressed data","Suppressed data","","28700","27200","26100","32200"
"2014","181756","Vatterott College-Spring Valley","NE","8","27100","18200","","25500","","13900","37400","","","","","","","","",""
"2014","181756","Vatterott College-Spring Valley","NE","6","23300","15700","","21900","","12000","31800","","21500","Suppressed data","Suppressed data","","24500","23000","20700","28700"
"2014","181783","Wayne State College","NE","10","40300","25500","","36100","","24600","50400","","36800","40200","43400","","41000","36100","35100","46900"
"2014","181783","Wayne State College","NE","8","38200","24200","","35700","","24000","46800","","","","","","","","",""
"2014","181783","Wayne State College","NE","6","33700","17300","","33000","","22400","42200","","31000","32800","36400","","33600","34700","30600","37100"
"2014","181817","Western Nebraska Community College","NE","10","33800","24700","","29700","","16600","44700","","30900","35300","45200","","35700","32100","28700","42400"
"2014","181817","Western Nebraska Community College","NE","8","31600","22100","","27600","","16000","41700","","","","","","","","",""
"2014","181817","Western Nebraska Community College","NE","6","29000","21700","","25500","","13400","38700","","25500","32100","34800","","29200","28900","25300","34800"
"2014","407355","Xenon International Academy-Omaha","NE","10","23700","14800","","22200","","12700","31900","","21200","24200","25000","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","407355","Xenon International Academy-Omaha","NE","8","24100","15500","","21400","","13100","32400","","","","","","","","",""
"2014","407355","Xenon International Academy-Omaha","NE","6","21100","13200","","19700","","11300","28500","","19000","21200","23000","","22400","17600","Suppressed data","Suppressed data"
"2014","181853","York College","NE","10","39000","26700","","35400","","21200","50900","","Suppressed data","Suppressed data","38600","","Suppressed data","Suppressed data","28700","48100"
"2014","181853","York College","NE","8","29100","16900","","29300","","17500","39200","","","","","","","","",""
"2014","181853","York College","NE","6","29400","15700","","28400","","18600","38100","","26800","26800","33200","","Suppressed data","Suppressed data","26200","31500"
"2013","181145","Alegent Health School of Radiologic Technology","NE","10","Suppressed data","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","181145","Alegent Health School of Radiologic Technology","NE","8","Suppressed data","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2013","181145","Alegent Health School of Radiologic Technology","NE","6","Suppressed data","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","180814","Bellevue University","NE","10","59400","40200","0.846","53600","","35300","80000","","48000","57300","74800","","46000","63300","49100","72900"
"2013","180814","Bellevue University","NE","8","54600","38500","0.822","49400","","32000","72900","","","","","","","","",""
"2013","180814","Bellevue University","NE","6","50400","34900","0.801","45200","","30100","66100","","37900","51200","68500","","40100","54500","45100","61700"
"2013","180878","BryanLGH College of Health Sciences","NE","10","52600","30100","0.879","51300","","40500","64400","","Suppressed data","55800","Suppressed data","","56300","50200","Suppressed data","Suppressed data"
"2013","180878","BryanLGH College of Health Sciences","NE","8","46000","17500","0.892","50500","","39600","62500","","","","","","","","",""
"2013","180878","BryanLGH College of Health Sciences","NE","6","45400","15100","0.918","47800","","37000","56700","","46000","47300","47700","","47600","46000","Suppressed data","Suppressed data"
"2013","365693","Capitol School of Hairstyling and Esthetics","NE","10","25700","17000","0.486","26000","","13000","37600","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","365693","Capitol School of Hairstyling and Esthetics","NE","8","23400","15000","0.419","22600","","10200","33800","","","","","","","","",""
"2013","365693","Capitol School of Hairstyling and Esthetics","NE","6","20600","12500","0.306","21100","","13400","31800","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","180902","Central Community College","NE","10","31500","23200","0.587","30800","","18400","43300","","29200","35100","38300","","34900","30500","28200","41000"
"2013","180902","Central Community College","NE","8","30100","18600","0.578","28300","","17600","40800","","","","","","","","",""
"2013","180902","Central Community College","NE","6","27200","16500","0.512","27100","","16500","38200","","25100","31000","33200","","29400","27300","25600","33200"
"2013","180948","Chadron State College","NE","10","40900","27300","0.73","38200","","25000","52500","","36800","43500","49500","","45200","35200","37900","49600"
"2013","180948","Chadron State College","NE","8","37800","41600","0.692","35500","","21400","51600","","","","","","","","",""
"2013","180948","Chadron State College","NE","6","33500","22800","0.643","32200","","22500","45200","","32200","34000","42700","","35300","36600","31300","40500"
"2013","180832","Clarkson College","NE","10","51600","29800","0.868","49300","","34000","64700","","48800","50400","57800","","54000","51400","Suppressed data","Suppressed data"
"2013","180832","Clarkson College","NE","8","45100","19100","0.862","48200","","35800","62400","","","","","","","","",""
"2013","180832","Clarkson College","NE","6","46700","19800","0.862","49000","","36800","59400","","46000","48600","50700","","46500","51500","Suppressed data","Suppressed data"
"2013","180957","College of Hair Design","NE","10","22900","16300","0.373","22600","","11800","33600","","Suppressed data","22900","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","180957","College of Hair Design","NE","8","19900","12200","0.309","18800","","10900","30100","","","","","","","","",""
"2013","180957","College of Hair Design","NE","6","18500","10700","0.3","18600","","9700","26400","","18100","17500","22500","","19800","18000","Suppressed data","Suppressed data"
"2013","456287","College of Hair Design-East Campus","NE","10","22900","16300","0.373","22600","","11800","33600","","Suppressed data","22900","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","456287","College of Hair Design-East Campus","NE","8","19900","12200","0.309","18800","","10900","30100","","","","","","","","",""
"2013","456287","College of Hair Design-East Campus","NE","6","18500","10700","0.3","18600","","9700","26400","","18100","17500","22500","","19800","18000","Suppressed data","Suppressed data"
"2013","181604","College of Saint Mary","NE","10","41300","25000","0.775","41200","","27900","55600","","37600","46100","48200","","46900","41100","Suppressed data","Suppressed data"
"2013","181604","College of Saint Mary","NE","8","41800","21600","0.79","40200","","27700","54800","","","","","","","","",""
"2013","181604","College of Saint Mary","NE","6","37200","20300","0.729","38200","","26000","55800","","34700","43600","49100","","46200","38100","Suppressed data","Suppressed data"
"2013","180984","Concordia University-Seward","NE","10","41000","27500","0.73","40100","","27100","56000","","41700","43500","45500","","Suppressed data","Suppressed data","35600","53300"
"2013","180984","Concordia University-Seward","NE","8","38600","23400","0.704","38400","","24800","53600","","","","","","","","",""
"2013","180984","Concordia University-Seward","NE","6","35600","20900","0.715","35100","","23700","47200","","33300","35100","38900","","Suppressed data","Suppressed data","33500","39600"
"2013","181002","Creighton University","NE","10","66600","49600","0.886","59700","","41100","88300","","76400","72500","66300","","66300","83400","66500","76400"
"2013","181002","Creighton University","NE","8","56000","36200","0.835","51400","","35100","69500","","","","","","","","",""
"2013","181002","Creighton University","NE","6","48400","27400","0.825","47500","","31200","65000","","52900","47600","51800","","49600","56300","50700","51300"
"2013","181020","Doane College-Crete","NE","10","47700","29700","0.813","44300","","29900","59100","","44100","46500","53700","","49000","46300","43000","56100"
"2013","181020","Doane College-Crete","NE","8","42300","32200","0.77","41500","","27400","52900","","","","","","","","",""
"2013","181020","Doane College-Crete","NE","6","36700","19700","0.73","36100","","26600","46600","","34300","40000","39600","","37200","40200","35000","41900"
"2013","448284","Doane College-Lincoln Grand Island and Master","NE","10","47700","29700","0.813","44300","","29900","59100","","44100","46500","53700","","49000","46300","43000","56100"
"2013","448284","Doane College-Lincoln Grand Island and Master","NE","8","42300","32200","0.77","41500","","27400","52900","","","","","","","","",""
"2013","448284","Doane College-Lincoln Grand Island and Master","NE","6","36700","19700","0.73","36100","","26600","46600","","34300","40000","39600","","37200","40200","35000","41900"
"2013","181093","Grace University","NE","10","33300","22300","0.64","31400","","18000","43900","","Suppressed data","31200","Suppressed data","","34700","34900","26200","46400"
"2013","181093","Grace University","NE","8","30800","21600","0.559","32300","","16900","47400","","","","","","","","",""
"2013","181093","Grace University","NE","6","28600","19700","0.577","27000","","14400","38600","","26600","27800","32900","","25100","38700","22300","38100"
"2013","181127","Hastings College","NE","10","45000","26500","0.794","44400","","30000","57300","","43300","45800","50000","","Suppressed data","Suppressed data","42000","52300"
"2013","181127","Hastings College","NE","8","40500","23700","0.767","38700","","27500","52400","","","","","","","","",""
"2013","181127","Hastings College","NE","6","35000","19000","0.68","36300","","23500","45800","","33200","36800","38600","","Suppressed data","Suppressed data","33400","39700"
"2013","407319","ITT Technical Institute-Omaha","NE","10","43100","29800","0.722","39400","","22500","58100","","38400","48100","50600","","42200","45100","34100","46600"
"2013","407319","ITT Technical Institute-Omaha","NE","8","37600","27300","0.637","33500","","18400","51000","","","","","","","","",""
"2013","407319","ITT Technical Institute-Omaha","NE","6","34000","24700","0.593","31400","","16800","48000","","28700","40900","44700","","32600","35600","27700","38300"
"2013","181190","Josephs College of Beauty-Lincoln","NE","10","17200","12300","0.209","17800","","10000","26200","","18800","Suppressed data","Suppressed data","","20600","18300","19400","17700"
"2013","181190","Josephs College of Beauty-Lincoln","NE","8","18100","16700","0.249","16100","","7600","24600","","","","","","","","",""
"2013","181190","Josephs College of Beauty-Lincoln","NE","6","16200","12200","0.188","15300","","8500","23800","","16600","Suppressed data","Suppressed data","","18900","16600","Suppressed data","Suppressed data"
"2013","181242","Kaplan University-Lincoln Campus","NE","10","39400","33200","0.639","33900","","17800","53600","","29700","44400","58700","","35600","40600","35400","53100"
"2013","181242","Kaplan University-Lincoln Campus","NE","8","35200","30100","0.58","28800","","14700","46200","","","","","","","","",""
"2013","181242","Kaplan University-Lincoln Campus","NE","6","28900","24600","0.482","24600","","12400","39100","","22500","35500","50700","","26200","29400","26300","37200"
