year,unitid,inst_name,state_abbr,inst_control,institution_level
"2011","430485","The Creative Center","NE","Private for-profit","Four or more years"
"2011","181738","Union College","NE","Private not-for-profit","Four or more years"
"2011","181215","University of Nebraska at Kearney","NE","Public","Four or more years"
"2011","181394","University of Nebraska at Omaha","NE","Public","Four or more years"
"2011","181747","University of Nebraska Central Administration System Office","NE","Public","Four or more years"
"2011","181428","University of Nebraska Medical Center","NE","Public","Four or more years"
"2011","181464","University of Nebraska-Lincoln","NE","Public","Four or more years"
"2011","448521","University of Phoenix-Omaha Campus","NE","Private for-profit","Four or more years"
"2011","181783","Wayne State College","NE","Public","Four or more years"
"2011","181853","York College","NE","Private not-for-profit","Four or more years"
"2010","180814","Bellevue University","NE","Private not-for-profit","Four or more years"
"2010","180878","BryanLGH College of Health Sciences","NE","Private not-for-profit","Four or more years"
"2010","180948","Chadron State College","NE","Public","Four or more years"
"2010","180832","Clarkson College","NE","Private not-for-profit","Four or more years"
"2010","181604","College of Saint Mary","NE","Private not-for-profit","Four or more years"
"2010","180984","Concordia University-Seward","NE","Private not-for-profit","Four or more years"
"2010","181002","Creighton University","NE","Private not-for-profit","Four or more years"
"2010","181011","Dana College","NE","Private not-for-profit","Four or more years"
"2010","181020","Doane College-Crete","NE","Private not-for-profit","Four or more years"
"2010","448284","Doane College-Lincoln Grand Island and Master","NE","Private not-for-profit","Four or more years"
"2010","181093","Grace University","NE","Private not-for-profit","Four or more years"
"2010","181127","Hastings College","NE","Private not-for-profit","Four or more years"
"2010","407319","ITT Technical Institute-Omaha","NE","Private for-profit","Four or more years"
"2010","181242","Kaplan University-Lincoln Campus","NE","Private for-profit","Four or more years"
"2010","181400","Kaplan University-Omaha Campus","NE","Private for-profit","Four or more years"
"2010","181330","Midland University","NE","Private not-for-profit","Four or more years"
"2010","181376","Nebraska Christian College","NE","Private not-for-profit","Four or more years"
"2010","181297","Nebraska Methodist College of Nursing & Allied Health","NE","Private not-for-profit","Four or more years"
"2010","181446","Nebraska Wesleyan University","NE","Private not-for-profit","Four or more years"
"2010","181534","Peru State College","NE","Public","Four or more years"
"2010","181543","Summit Christian College","NE","Private not-for-profit","Four or more years"
"2010","430485","The Creative Center","NE","Private for-profit","Four or more years"
"2010","181738","Union College","NE","Private not-for-profit","Four or more years"
"2010","181215","University of Nebraska at Kearney","NE","Public","Four or more years"
"2010","181394","University of Nebraska at Omaha","NE","Public","Four or more years"
"2010","181747","University of Nebraska Central Administration System Office","NE","Public","Four or more years"
"2010","181428","University of Nebraska Medical Center","NE","Public","Four or more years"
"2010","181464","University of Nebraska-Lincoln","NE","Public","Four or more years"
"2010","448521","University of Phoenix-Omaha Campus","NE","Private for-profit","Four or more years"
"2010","181783","Wayne State College","NE","Public","Four or more years"
"2010","181853","York College","NE","Private not-for-profit","Four or more years"
