year,unitid,inst_name,state_abbr,inst_control,institution_level
"2014","177427","Forest Institute of Professional Psychology","MO","Private not-for-profit","Four or more years"
"2014","177542","Hannibal-LaGrange University","MO","Private not-for-profit","Four or more years"
"2014","177551","Harris-Stowe State University","MO","Public","Four or more years"
"2014","177579","Hickey College","MO","Private for-profit","Four or more years"
"2014","434548","ITT Technical Institute-Arnold","MO","Private for-profit","Four or more years"
"2014","176637","ITT Technical Institute-Earth City","MO","Private for-profit","Four or more years"
"2014","446899","ITT Technical Institute-Kansas City","MO","Private for-profit","Four or more years"
"2014","456409","ITT Technical Institute-Springfield","MO","Private for-profit","Four or more years"
"2014","177746","Kansas City Art Institute","MO","Private not-for-profit","Four or more years"
"2014","179812","Kansas City University of Medicine and Biosciences","MO","Private not-for-profit","Four or more years"
"2014","177816","Kenrick Glennon Seminary","MO","Private not-for-profit","Four or more years"
"2014","433217","Lester E Cox Medical Center-School of Medical Technology","MO","Private not-for-profit","Four or more years"
"2014","177940","Lincoln University","MO","Public","Four or more years"
"2014","177968","Lindenwood University","MO","Private not-for-profit","Four or more years"
"2014","177986","Logan University","MO","Private not-for-profit","Four or more years"
"2014","178059","Maryville University of Saint Louis","MO","Private not-for-profit","Four or more years"
"2014","178208","Midwestern Baptist Theological Seminary","MO","Private not-for-profit","Four or more years"
"2014","178244","Missouri Baptist University","MO","Private not-for-profit","Four or more years"
"2014","178305","Missouri College","MO","Private for-profit","Four or more years"
"2014","178341","Missouri Southern State University","MO","Public","Four or more years"
"2014","179566","Missouri State University-Springfield","MO","Public","Four or more years"
"2014","178350","Missouri Tech","MO","Private for-profit","Four or more years"
"2014","178411","Missouri University of Science and Technology","MO","Public","Four or more years"
"2014","178369","Missouri Valley College","MO","Private not-for-profit","Four or more years"
"2014","178387","Missouri Western State University","MO","Public","Four or more years"
"2014","247700","National American University-Independence","MO","Private for-profit","Four or more years"
"2014","466170","National American University-Lee's Summit","MO","Private for-profit","Four or more years"
"2014","482352","National American University-Weldon Spring","MO","Private for-profit","Four or more years"
"2014","448585","National American University-Zona Rosa","MO","Private for-profit","Four or more years"
"2014","178518","Nazarene Theological Seminary","MO","Private not-for-profit","Four or more years"
"2014","178624","Northwest Missouri State University","MO","Public","Four or more years"
"2014","178679","Ozark Christian College","MO","Private not-for-profit","Four or more years"
"2014","178721","Park University","MO","Private not-for-profit","Four or more years"
"2014","178891","Ranken Technical College","MO","Private not-for-profit","Four or more years"
"2014","178989","Research College of Nursing","MO","Private for-profit","Four or more years"
"2014","179043","Rockhurst University","MO","Private not-for-profit","Four or more years"
"2014","179256","Saint Louis Christian College","MO","Private not-for-profit","Four or more years"
"2014","179159","Saint Louis University","MO","Private not-for-profit","Four or more years"
"2014","179450","Saint Luke's College of Health Sciences","MO","Private not-for-profit","Four or more years"
"2014","179201","Sanford-Brown College-Fenton","MO","Private for-profit","Four or more years"
"2014","409829","Sanford-Brown College-St Peters","MO","Private for-profit","Four or more years"
"2014","179557","Southeast Missouri State University","MO","Public","Four or more years"
"2014","179326","Southwest Baptist University","MO","Private not-for-profit","Four or more years"
"2014","179265","St Louis College of Pharmacy","MO","Private not-for-profit","Four or more years"
"2014","179548","Stephens College","MO","Private not-for-profit","Four or more years"
"2014","178767","Stevens-The Institute of Business & Arts","MO","Private for-profit","Four or more years"
"2014","482398","The Art Institute of St Louis","MO","Private for-profit","Four or more years"
"2014","179742","Truman Medical Center School of Nurse Anesthesia","MO","Private not-for-profit","Four or more years"
"2014","178615","Truman State University","MO","Public","Four or more years"
"2014","176965","University of Central Missouri","MO","Public","Four or more years"
"2014","178396","University of Missouri-Columbia","MO","Public","Four or more years"
"2014","178402","University of Missouri-Kansas City","MO","Public","Four or more years"
"2014","178420","University of Missouri-St Louis","MO","Public","Four or more years"
"2014","178439","University of Missouri-System Office","MO","Public","Four or more years"
"2014","442143","University of Phoenix-Kansas City Campus","MO","Private for-profit","Four or more years"
"2014","484701","University of Phoenix-Missouri","MO","Private for-profit","Four or more years"
"2014","439279","University of Phoenix-St Louis Campus","MO","Private for-profit","Four or more years"
"2014","455099","Urshan Graduate School of Theology","MO","Private not-for-profit","Four or more years"
"2014","245342","Vatterott College-Berkeley","MO","Private for-profit","Four or more years"
"2014","436191","Vatterott College-Sunset Hills","MO","Private for-profit","Four or more years"
"2014","179867","Washington University in St Louis","MO","Private not-for-profit","Four or more years"
"2014","179894","Webster University","MO","Private not-for-profit","Four or more years"
"2014","179946","Westminster College","MO","Private not-for-profit","Four or more years"
"2014","179955","William Jewell College","MO","Private not-for-profit","Four or more years"
"2014","179964","William Woods University","MO","Private not-for-profit","Four or more years"
"2013","177834","A T Still University of Health Sciences","MO","Private not-for-profit","Four or more years"
"2013","457688","American Business and Technology University","MO","Private for-profit","Four or more years"
"2013","176600","Aquinas Institute of Theology","MO","Private not-for-profit","Four or more years"
"2013","176619","Assemblies of God Theological Seminary","MO","Private not-for-profit","Four or more years"
"2013","176628","Avila University","MO","Private not-for-profit","Four or more years"
"2013","176664","Baptist Bible College","MO","Private not-for-profit","Four or more years"
"2013","177719","Barnes-Jewish College Goldfarb School of Nursing","MO","Private not-for-profit","Four or more years"
"2013","460048","Brown Mackie College-St Louis","MO","Private for-profit","Four or more years"
"2013","369516","Bryan University","MO","Private for-profit","Four or more years"
"2013","176789","Calvary Bible College and Theological Seminary","MO","Private not-for-profit","Four or more years"
"2013","176938","Central Bible College","MO","Private not-for-profit","Four or more years"
"2013","176910","Central Christian College of the Bible","MO","Private not-for-profit","Four or more years"
"2013","445267","Central Methodist University-College of Graduate and Extended Studies","MO","Private not-for-profit","Four or more years"
"2013","176947","Central Methodist University-College of Liberal Arts and Sciences","MO","Private not-for-profit","Four or more years"
"2013","466921","Chamberlain College of Nursing-Missouri","MO","Private for-profit","Four or more years"
"2013","457697","City Vision College","MO","Private not-for-profit","Four or more years"
"2013","178697","College of the Ozarks","MO","Private not-for-profit","Four or more years"
"2013","409838","Colorado Technical University-Kansas City","MO","Private for-profit","Four or more years"
"2013","177065","Columbia College","MO","Private not-for-profit","Four or more years"
"2013","177083","Conception Seminary College","MO","Private not-for-profit","Four or more years"
"2013","155283","Concorde Career Colleges","MO","Private for-profit","Four or more years"
"2013","177092","Concordia Seminary","MO","Private not-for-profit","Four or more years"
"2013","177117","Cottey College","MO","Private not-for-profit","Four or more years"
"2013","177126","Covenant Theological Seminary","MO","Private not-for-profit","Four or more years"
"2013","176770","Cox College","MO","Private not-for-profit","Four or more years"
"2013","177144","Culver-Stockton College","MO","Private not-for-profit","Four or more years"
"2013","366757","DeVry University's Keller Graduate School of Management-Missouri","MO","Private for-profit","Four or more years"
"2013","482538","DeVry University-Missouri","MO","Private for-profit","Four or more years"
"2013","177162","DeVry University-Missouri","MO","Private for-profit","Four or more years"
"2013","177214","Drury University","MO","Private not-for-profit","Four or more years"
"2013","177278","Eden Theological Seminary","MO","Private not-for-profit","Four or more years"
"2013","177339","Evangel University","MO","Private not-for-profit","Four or more years"
"2013","179070","Everest College-Springfield","MO","Private for-profit","Four or more years"
"2013","177418","Fontbonne University","MO","Private not-for-profit","Four or more years"
"2013","177427","Forest Institute of Professional Psychology","MO","Private not-for-profit","Four or more years"
"2013","442569","Grantham University","MO","Private for-profit","Four or more years"
"2013","177542","Hannibal-LaGrange University","MO","Private not-for-profit","Four or more years"
"2013","177551","Harris-Stowe State University","MO","Public","Four or more years"
"2013","177579","Hickey College","MO","Private for-profit","Four or more years"
"2013","434548","ITT Technical Institute-Arnold","MO","Private for-profit","Four or more years"
"2013","176637","ITT Technical Institute-Earth City","MO","Private for-profit","Four or more years"
"2013","446899","ITT Technical Institute-Kansas City","MO","Private for-profit","Four or more years"
"2013","456409","ITT Technical Institute-Springfield","MO","Private for-profit","Four or more years"
"2013","177746","Kansas City Art Institute","MO","Private not-for-profit","Four or more years"
"2013","179812","Kansas City University of Medicine and Biosciences","MO","Private not-for-profit","Four or more years"
"2013","177816","Kenrick Glennon Seminary","MO","Private not-for-profit","Four or more years"
"2013","433217","Lester E Cox Medical Center-School of Medical Technology","MO","Private not-for-profit","Four or more years"
"2013","177940","Lincoln University","MO","Public","Four or more years"
"2013","177968","Lindenwood University","MO","Private not-for-profit","Four or more years"
"2013","177986","Logan University","MO","Private not-for-profit","Four or more years"
"2013","178059","Maryville University of Saint Louis","MO","Private not-for-profit","Four or more years"
"2013","178208","Midwestern Baptist Theological Seminary","MO","Private not-for-profit","Four or more years"
"2013","178244","Missouri Baptist University","MO","Private not-for-profit","Four or more years"
"2013","178305","Missouri College","MO","Private for-profit","Four or more years"
"2013","178341","Missouri Southern State University","MO","Public","Four or more years"
"2013","179566","Missouri State University-Springfield","MO","Public","Four or more years"
"2013","178350","Missouri Tech","MO","Private for-profit","Four or more years"
"2013","178411","Missouri University of Science and Technology","MO","Public","Four or more years"
"2013","178369","Missouri Valley College","MO","Private not-for-profit","Four or more years"
"2013","178387","Missouri Western State University","MO","Public","Four or more years"
"2013","247700","National American University-Independence","MO","Private for-profit","Four or more years"
"2013","466170","National American University-Lee's Summit","MO","Private for-profit","Four or more years"
"2013","482352","National American University-Weldon Spring","MO","Private for-profit","Four or more years"
"2013","448585","National American University-Zona Rosa","MO","Private for-profit","Four or more years"
"2013","178518","Nazarene Theological Seminary","MO","Private not-for-profit","Four or more years"
"2013","178624","Northwest Missouri State University","MO","Public","Four or more years"
"2013","178679","Ozark Christian College","MO","Private not-for-profit","Four or more years"
"2013","178721","Park University","MO","Private not-for-profit","Four or more years"
"2013","178891","Ranken Technical College","MO","Private not-for-profit","Four or more years"
"2013","178989","Research College of Nursing","MO","Private for-profit","Four or more years"
"2013","179043","Rockhurst University","MO","Private not-for-profit","Four or more years"
"2013","179256","Saint Louis Christian College","MO","Private not-for-profit","Four or more years"
"2013","179159","Saint Louis University","MO","Private not-for-profit","Four or more years"
"2013","179450","Saint Luke's College of Health Sciences","MO","Private not-for-profit","Four or more years"
"2013","179201","Sanford-Brown College-Fenton","MO","Private for-profit","Four or more years"
"2013","409829","Sanford-Brown College-St Peters","MO","Private for-profit","Four or more years"
"2013","179557","Southeast Missouri State University","MO","Public","Four or more years"
"2013","179326","Southwest Baptist University","MO","Private not-for-profit","Four or more years"
"2013","179265","St Louis College of Pharmacy","MO","Private not-for-profit","Four or more years"
"2013","179548","Stephens College","MO","Private not-for-profit","Four or more years"
"2013","178767","Stevens Institute of Business & Arts","MO","Private for-profit","Four or more years"
"2013","481580","Strayer University-Missouri","MO","Private for-profit","Four or more years"
"2013","482398","The Art Institute of St Louis","MO","Private for-profit","Four or more years"
"2013","179742","Truman Medical Center School of Nurse Anesthesia","MO","Public","Four or more years"
"2013","178615","Truman State University","MO","Public","Four or more years"
"2013","176965","University of Central Missouri","MO","Public","Four or more years"
"2013","178396","University of Missouri-Columbia","MO","Public","Four or more years"
"2013","178402","University of Missouri-Kansas City","MO","Public","Four or more years"
"2013","178420","University of Missouri-St Louis","MO","Public","Four or more years"
"2013","178439","University of Missouri-System Office","MO","Public","Four or more years"
"2013","442143","University of Phoenix-Kansas City Campus","MO","Private for-profit","Four or more years"
"2013","446710","University of Phoenix-Springfield  Campus","MO","Private for-profit","Four or more years"
"2013","439279","University of Phoenix-St Louis Campus","MO","Private for-profit","Four or more years"
"2013","455099","Urshan Graduate School of Theology","MO","Private not-for-profit","Four or more years"
"2013","245342","Vatterott College-Berkeley","MO","Private for-profit","Four or more years"
"2013","436191","Vatterott College-Sunset Hills","MO","Private for-profit","Four or more years"
"2013","179867","Washington University in St Louis","MO","Private not-for-profit","Four or more years"
"2013","179894","Webster University","MO","Private not-for-profit","Four or more years"
"2013","179946","Westminster College","MO","Private not-for-profit","Four or more years"
"2013","179955","William Jewell College","MO","Private not-for-profit","Four or more years"
"2013","179964","William Woods University","MO","Private not-for-profit","Four or more years"
"2012","177834","A T Still University of Health Sciences","MO","Private not-for-profit","Four or more years"
"2012","457688","American College of Technology","MO","Private for-profit","Four or more years"
"2012","176600","Aquinas Institute of Theology","MO","Private not-for-profit","Four or more years"
"2012","176619","Assemblies of God Theological Seminary","MO","Private not-for-profit","Four or more years"
"2012","176628","Avila University","MO","Private not-for-profit","Four or more years"
"2012","176664","Baptist Bible College","MO","Private not-for-profit","Four or more years"
"2012","177719","Barnes-Jewish College Goldfarb School of Nursing","MO","Private not-for-profit","Four or more years"
"2012","460048","Brown Mackie College-St Louis","MO","Private for-profit","Four or more years"
"2012","176789","Calvary Bible College and Theological Seminary","MO","Private not-for-profit","Four or more years"
"2012","176938","Central Bible College","MO","Private not-for-profit","Four or more years"
